"idtweet,"datecreated","username","text","lang","location","lat","lng"
"918957422043127809","Fri Oct 13 21:51:37 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/Xm5cdwJjmO","in","Indonesia","-6.22592881","106.99675083"
"918957613844348928","Fri Oct 13 21:52:23 +0000 2017","lisamaeviolin","With Ryan and Mary at GBI PRJ — https://t.co/iWixS6jbRZ","in","Indonesia","-6.15461","106.84901"
"918957782786703360","Fri Oct 13 21:53:03 +0000 2017","SeptieCepty","Alhamdulillah @CTNurhaliza11 &amp; DK ❤️ @ Cilegon Banten https://t.co/HDacLfbD6P","in","Undefined","-5.997613","106.049638"
"918957934993952768","Fri Oct 13 21:53:39 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/VwtdcsPpTh","in","Indonesia","-6.22592881","106.99675083"
"918957988458754048","Fri Oct 13 21:53:52 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/1E0SJOpQCa","in","Indonesia","-6.22592881","106.99675083"
"918958019853017088","Fri Oct 13 21:54:00 +0000 2017","RudhiHendrawan","ini pasti akan berlalu , senang ataupun sedih . Semuanya akan berlalu dengan sendirinya☺️👏🕺🍻… https://t.co/qEtYOIDylY","in","Undefined","-5.1356373","119.4048243"
"918958036118622208","Fri Oct 13 21:54:03 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/4vf5hKL8YU","in","Indonesia","-6.22592881","106.99675083"
"918958067924029440","Fri Oct 13 21:54:11 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/TQKZHDvWgA","in","Indonesia","-6.22592881","106.99675083"
"918958121934082049","Fri Oct 13 21:54:24 +0000 2017","nel_christin","Amin @ Amahusu https://t.co/PTSPMCpRu9","in","Undefined","-3.75404","128.13065"
"918958172458512384","Fri Oct 13 21:54:36 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/NoRLSmeUT1","in","Indonesia","-6.22592881","106.99675083"
"918958215345274880","Fri Oct 13 21:54:46 +0000 2017","Edwar_Chent","Atraksi Silek Minang Saiyo Persi Cakak Balai Lahie Silek Mancari Kawan Bathin Silek Mancari… https://t.co/8lxP8E2aL7","in","Indonesia","-0.900155","100.36397"
"918958259968417792","Fri Oct 13 21:54:57 +0000 2017","goodplant","Kalau ikut Pelatihan Hidroponik Tanggal 22 Oktober di Kebun Hidroponik GOODPLANT Yogyakarta akan… https://t.co/S99xKLMfNQ","in","Indonesia","-7.73293516","110.3860116"
"918958397730430976","Fri Oct 13 21:55:30 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/TQZabMGPYM","in","Indonesia","-6.22592881","106.99675083"
"918958429959471104","Fri Oct 13 21:55:37 +0000 2017","senja_jingga17","Kedua benda ini akhirnya terpisah jauh setelah sempat mengabadikan kebersamaan dalam bidikan… https://t.co/8c3x0tsyGN","in","Undefined","-3.27047","127.09538"
"918958434342412288","Fri Oct 13 21:55:38 +0000 2017","Al_Kifl","Tak bisakah kita berhenti sejenak, mencoba menyadari rasa yang mungkin tak tereja mata, yang… https://t.co/27O5gd9DeF","in","Indonesia","-7.6481","112.7811"
"918958616610082816","Fri Oct 13 21:56:22 +0000 2017","ahmad_jauhari16","Bismillaahirrahmaanirrahiim Kemulia an seorang wanita bukan dilihat siapa pendampingnya, tetapi… https://t.co/nXI5Hnw4t1","in","Indonesia","-3.0098173","104.75893715"
"918958666048352257","Fri Oct 13 21:56:34 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/vusMuQSaXi","in","Indonesia","-6.22592881","106.99675083"
"918958693810544641","Fri Oct 13 21:56:40 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/evoHdvhhEl","in","Indonesia","-6.22592881","106.99675083"
"918958723158208513","Fri Oct 13 21:56:47 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/iVVF1r14Sw","in","Indonesia","-6.22592881","106.99675083"
"918958748189773824","Fri Oct 13 21:56:53 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/1wDOsutMwu","in","Indonesia","-6.22592881","106.99675083"
"918958815088861184","Fri Oct 13 21:57:09 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/cP20TUGQRW","in","Indonesia","-6.22592881","106.99675083"
"918958876162121728","Fri Oct 13 21:57:24 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/TQcolFSO6F","in","Indonesia","-6.22592881","106.99675083"
"918958903261630464","Fri Oct 13 21:57:30 +0000 2017","YandoYap","Wajib, kudu, harus, fardhu, musti disiapin, mo janur kuning duluan… https://t.co/jCNX9DCW8A","in","Indonesia","-6.211882","107.062353"
"918958905035763712","Fri Oct 13 21:57:31 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/8byxOId9An","in","Indonesia","-6.22592881","106.99675083"
"918958925713522688","Fri Oct 13 21:57:35 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/JZfKC9DK8h","in","Indonesia","-6.22592881","106.99675083"
"918958927055872001","Fri Oct 13 21:57:36 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/RlPTkn6G5m","in","Indonesia","-6.22592881","106.99675083"
"918958959922356225","Fri Oct 13 21:57:44 +0000 2017","Agita_Leah","With Febriyana at Sultan Aji Muhammad Sulaiman Sepinggan Balikpapan International Airport (BPN) — https://t.co/GMQsBcgOCj","in","Undefined","-1.26111","116.89748"
"918959016188960769","Fri Oct 13 21:57:57 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/tZ7xo8iOrb","in","Indonesia","-6.22592881","106.99675083"
"918959053463801858","Fri Oct 13 21:58:06 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/DbcKH0nhwI","in","Indonesia","-6.22592881","106.99675083"
"918959064524128257","Fri Oct 13 21:58:09 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/pyOcXHGeit","in","Indonesia","-6.22592881","106.99675083"
"918959075257470976","Fri Oct 13 21:58:11 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/APTI58arWF","in","Indonesia","-6.22592881","106.99675083"
"918959130483806208","Fri Oct 13 21:58:24 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/TKPzlHpjOF","in","Indonesia","-6.22592881","106.99675083"
"918959161227882496","Fri Oct 13 21:58:32 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/cMIuudLSWa","in","Indonesia","-6.22592881","106.99675083"
"918959163618705409","Fri Oct 13 21:58:32 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/Tgi4uuubRm","in","Indonesia","-6.22592881","106.99675083"
"918959175824056325","Fri Oct 13 21:58:35 +0000 2017","aburamiza","Kunci selamat dari kesesatan dan penyimpangan #sunnah #berpegangteguhdengansunnah @… https://t.co/HVQA30Wb4O","in","Indonesia","-6.971428","110.425499"
"918959214441230336","Fri Oct 13 21:58:44 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/YGDOHkQpIm","in","Indonesia","-6.22592881","106.99675083"
"918959323622940672","Fri Oct 13 21:59:10 +0000 2017","Afif_AbdulHKM","At Selo boyolali [pic] — https://t.co/W8V81SC4Nr","in","Indonesia","-6.32485","106.68353"
"918959328819781633","Fri Oct 13 21:59:12 +0000 2017","deekurniaa","At Rest Area Km. 130 Tol Cikapali [pic] — https://t.co/5TKG6uLfkS","in","Indonesia","-6.5762","107.9605"
"918959344426786817","Fri Oct 13 21:59:15 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/Af5A2YM6EC","in","Indonesia","-6.22592881","106.99675083"
"918959410550116357","Fri Oct 13 21:59:31 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/wCb8QRmWnO","in","Indonesia","-6.22592881","106.99675083"
"918959416472244224","Fri Oct 13 21:59:32 +0000 2017","Rosihan_05","Harus memakai waktu sebaik baik nya","in","Indonesia","-6.34784087","106.56119716"
"918959424089346048","Fri Oct 13 21:59:34 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/f8lTxHrqwJ","in","Indonesia","-6.22592881","106.99675083"
"918959430099595266","Fri Oct 13 21:59:36 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/YtIw6JLGYW","in","Indonesia","-6.22592881","106.99675083"
"918959460055384066","Fri Oct 13 21:59:43 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/AwjHDEzL01","in","Indonesia","-6.22592881","106.99675083"
"918959499616034816","Fri Oct 13 21:59:52 +0000 2017","VikriY","At Sam Ratulangi International Airport (MDC) (Bandar Udara Internasional Sam Ratulangi) — https://t.co/w8ivffrVq3","in","Indonesia","1.47599","124.83459"
"918959501566533632","Fri Oct 13 21:59:53 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/oH6RBuGT7z","in","Indonesia","-6.22592881","106.99675083"
"918959531576631298","Fri Oct 13 22:00:00 +0000 2017","mattpluscomm","At Samsat Pelayanan SIM [pic] — https://t.co/cyMogqL4Pu","in","Indonesia","-6.15299","106.75776"
"918959586635218944","Fri Oct 13 22:00:13 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/vnKDGpRmOn","in","Indonesia","-6.22592881","106.99675083"
"918959624832905217","Fri Oct 13 22:00:22 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/0ec39lvnLn","in","Indonesia","-6.22592881","106.99675083"
"918959644814348288","Fri Oct 13 22:00:27 +0000 2017","Rosihan_05","Bekerjalah kamu, maka Allah dan Rasul-Nya serta orang-orang mukmin akan melihat pekerjaanmu itu (9:105) ","in","Indonesia","-6.34777986","106.56138425"
"918959714838503434","Fri Oct 13 22:00:44 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/m4ufCj56Ri","in","Indonesia","-6.22592881","106.99675083"
"918959753635643392","Fri Oct 13 22:00:53 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/AV9gdfy4j0","in","Indonesia","-6.22592881","106.99675083"
"918959761638518785","Fri Oct 13 22:00:55 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/tnxCrHJhZU","in","Indonesia","-6.22592881","106.99675083"
"918959767200063489","Fri Oct 13 22:00:56 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/OgSvklpGci","in","Indonesia","-6.22592881","106.99675083"
"918959809914957824","Fri Oct 13 22:01:06 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/3zzZavBhNz","in","Indonesia","-6.22592881","106.99675083"
"918959878244143104","Fri Oct 13 22:01:23 +0000 2017","aulia_winona","At Tunjungan Plaza 5 — https://t.co/A6YJCl1mXj","in","Indonesia","-7.50913","112.70094"
"918960190187360256","Fri Oct 13 22:02:37 +0000 2017","NoeraniefAstrie",". Biar lebih semangat dan nikmat lebih baik diisi dgn shalawat.... Mari dengarkan dgn penuh… https://t.co/vWDKdw5RC5","in","Indonesia","-7.5","110.0"
"918960279366483969","Fri Oct 13 22:02:58 +0000 2017","Muhrofi3","Kenapa mas? @ Plaza Bintaro Jaya https://t.co/Mxiy0KxGQd","in","Indonesia","-6.272683","106.742081"
"918960325541617665","Fri Oct 13 22:03:09 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/O23meqBpHK","in","Indonesia","-6.22592881","106.99675083"
"918960368055025664","Fri Oct 13 22:03:19 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/eeB21v2Vuj","in","Indonesia","-6.22592881","106.99675083"
"918960515526696960","Fri Oct 13 22:03:55 +0000 2017","Marwan_bcwp","Sayap sayap cinta di bukit cinta watu prahu kampung gununggajah https://t.co/EBULZvoDhC","in","Indonesia","-7.7625014","110.6599123"
"918960554667945984","Fri Oct 13 22:04:04 +0000 2017","Lasronron","FT: Mitra Kukar 0-5 Persipura Jayapura https://t.co/2aTllF29C9","in","Indonesia","-6.155269","106.5939092"
"918960624759132160","Fri Oct 13 22:04:21 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/fNwLQM0TZP","in","Indonesia","-6.22592881","106.99675083"
"918960645080539137","Fri Oct 13 22:04:25 +0000 2017","bahar_noah","😂😊😁😀😉😍❤.... Anak muda sekarang... #mytrip_myadvntr #polinom @ South Sulawesi https://t.co/K7EcJPdcXm","in","Indonesia","-4.33333333","120.25"
"918960670145679361","Fri Oct 13 22:04:31 +0000 2017","ariefbahenol","Kurang dari 2 minggu lagi, THOR: Ragnarok akan release di Indonesia! . Film ke-17 dalam… https://t.co/Vwe9bZlmr0","in","Indonesia","-6.35438254","106.8831683"
"918960686188900352","Fri Oct 13 22:04:35 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/5rfIWlinZn","in","Indonesia","-6.22592881","106.99675083"
"918960695483367424","Fri Oct 13 22:04:37 +0000 2017","gop_sky","Part 1 Special mom 😘 3 hal yang dirasakan oleh ibu… https://t.co/f0ftf4vYpr","in","Indonesia","-6.38302323","106.66641677"
"918960846864125952","Fri Oct 13 22:05:14 +0000 2017","HanumRizkiDwiEn","New Rules by Dua Lipa (at Pusat Pendidikan Polisi Militer (PUSDIKPOM)) — https://t.co/Ej6xxLgtUJ","in","Indonesia","-6.89335","107.54208"
"918960896558411779","Fri Oct 13 22:05:25 +0000 2017","zihniweda","kita ini sapi bukan seekor insan @ Grand City Surabaya Mall &amp; Convex https://t.co/BgK2VHWCYj","in","Undefined","-7.2657446","112.7512936"
"918961221461712896","Fri Oct 13 22:06:43 +0000 2017","fadhilahmhmmd","Duh, capek @ Fakultas Ilmu Komunikasi Unpad https://t.co/n09fiBOsqj","in","Indonesia","-6.9256439","107.77559521"
"918961466870550533","Fri Oct 13 22:07:41 +0000 2017","_Marwan7",". Enjoy Bogor ... . . . #gastipistipis #dontletifbeflat @ Tugu Kujang https://t.co/2JTXTfblwR","in","Indonesia","-6.6016797","106.80508916"
"918961562592747520","Fri Oct 13 22:08:04 +0000 2017","xatskee","With Falatehan™, Ms.Bebi, and 5 others at Kavling Kowilhan [pic] — https://t.co/BUoq9jKRao","in","Indonesia","-6.31013","106.91186"
"918961612253487104","Fri Oct 13 22:08:16 +0000 2017","dimanamacetid","[05:07] #SURABAYA MERR - Kampus C Unair #LANCAR #Elshinta","in","Undefined","-7.27691","112.781097"
"918961614111506432","Fri Oct 13 22:08:16 +0000 2017","dimanamacetid","[05:07] #BEKASI #PADAT Tol Cibatu arah ke Cikampek #Elshinta","in","Indonesia","-6.323203","107.15435"
"918961629987049473","Fri Oct 13 22:08:20 +0000 2017","Rifqi_APT","AYO WISATA KE KABUPATEN REMBANG #rembanghitz #rembang #VisitRembang #PesonaRembang… https://t.co/4xhUsjtweK","in","Undefined","-6.7","111.333"
"918961658973765632","Fri Oct 13 22:08:27 +0000 2017","Ottoisk14","Masa lalu tidak bisa melihatmu, tapi masa depan sedang… https://t.co/iTp8nZUVvs","in","Indonesia","-6.25525908","106.60726242"
"918961664623501313","Fri Oct 13 22:08:28 +0000 2017","Yunihan09Sri","Hasil kerajinan ibu2 Persit KCK Ranting 3 Zi @ Denpasar, Bali, Indonesia https://t.co/7tVVXvkOsq","in","Indonesia","-8.65","115.217"
"918961705601835008","Fri Oct 13 22:08:38 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/YPpUxjrPwU","in","Indonesia","-6.22592881","106.99675083"
"918961756021538816","Fri Oct 13 22:08:50 +0000 2017","Cavut_hung","Kalo minum susu jangan dicampur micin🐤. @ Banjarbaru https://t.co/GQMoizjBp8","in","Indonesia","-3.41667","114.833"
"918961895796699136","Fri Oct 13 22:09:24 +0000 2017","nanangwaber14","Orang Islam tidak Melaksanakan Shalat Fardhu 5 Waktu,, Apakah Amalan yang lainnya Tertolak?… https://t.co/uWTImfhpc8","in","Indonesia","-6.2099","106.85"
"918961932144492545","Fri Oct 13 22:09:32 +0000 2017","YendiPrayoga","Butuh 12 digit no serial lisensinya .. silahkan klik… https://t.co/fVdhY4cpg2","in","Indonesia","-6.1497","106.87175"
"918961993280733184","Fri Oct 13 22:09:47 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/jIFhNeQrsE","in","Indonesia","-6.22592881","106.99675083"
"918962009206546432","Fri Oct 13 22:09:51 +0000 2017","Fanie_H","At Zaal Dahlia RSUD Liunkendage — https://t.co/W4okfq6sUm","in","Undefined","3.60749","125.48075"
"918962168510459904","Fri Oct 13 22:10:29 +0000 2017","ki_dompu","Heeeey! It s the day!! Sabtu, 14 Oktober 2017 Hari inspirasi ke-4 hadir di Dompu. Semogs mampu… https://t.co/PwuES2XbCW","in","Indonesia","-8.54924651","118.39274495"
"918962238878126080","Fri Oct 13 22:10:45 +0000 2017","sintikheonie","At Bukit Kasih — https://t.co/q5ZpsGpi1u","in","Indonesia","1.4957","124.84088"
"918962284025626624","Fri Oct 13 22:10:56 +0000 2017","ptgamisosialglo","PT GAMI SOSIAL GLOBAL Kami adalah perusahaan yang bergerak di bidang industri snack atau makanan… https://t.co/JKEqqd6AXi","in","Indonesia","-6.22592881","106.99675083"
"918962502137872384","Fri Oct 13 22:11:48 +0000 2017","trendinaliaID","Trend Alert: Antrian GT Cengkareng . More trends at https://t.co/OMCuQPRWwL #trndnl https://t.co/N3BVatwnRl","in","Indonesia","0.1097","113.9174"
"918962611902849024","Fri Oct 13 22:12:14 +0000 2017","yayanarif","Terpaksa nemenin nasabah yang hoby lari, meskipun nasabahnya sudah… https://t.co/Cugoxh3lf4","in","Undefined","-8.5005313","116.0466646"
